show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s46,-0.4871000357653346,1.710373308679712,0.26373497602401136,-1.6284124146088976,0.17785224136796896,,0.29903282372372725,0.13533673782078337,-0.06126466057925526,0.9383483335322623,"This session was designed to help you relax and reduce your level of stress with a daily dose of relaxation for the mind and the body. Lower your anxiety and increase your coping skills through the use of breathing that regulates the heart rhythm. In these stress relief sessions, the medical profession has evidence that the heart rate can actually drop and thus inducing calm."
s47,-0.4871000357653346,1.7100150027598042,0.26373497602401136,-1.6284124146088976,0.17785224136796896,,0.29903282372372725,0.13533673782078337,-0.06126466057925526,1.324086862459518,"Relax and reduce your stress while you lay down in a comfortable position to listen to this session. It is a scientific fact that an overload of stress at home or work will eventually affect the body, the mind and its health. A daily dose of relaxation for the Mind and the body will help stress levels to lower by using the breath to regulate the heartbeat."
s48,-0.4871000357653346,1.7092983909199886,0.26373497602401136,-1.6284124146088976,0.17785224136796896,,0.40473266979290096,0.13533673782078337,-0.002949534215147777,0.9383483335322623,"We take you through Buddhist mindful philosophy, Yoga mantra meditation and a guided meditation session for use in your everyday life. Focusing on anything in your environment that you find soothing and calming helps you relax and our session gives you the tools to take your practice to new levels. Guided by Anne-Marie Newland the founder of Sun Power Yoga and author of Sun Power Yoga Shala."
s49,-0.4871000357653346,1.7089400850000809,0.26373497602401136,-1.6284124146088976,0.17785224136796896,,0.40473266979290096,0.13533673782078337,0.6501798810628561,0.9383483335322623,"This session helps create confidence with simple technical rules that help develop your physical and mental ability. It is ideal for those who have never tried Yoga before as well as for the more advanced. The focus is on areas that are problematic for men, tight hips, thighs, groins, chest and back and increasing oxygen to the prostate gland. Guided by Anne-Marie Newland founder of Sun Power Yoga"
s50,-0.4871000357653346,1.7085817790801732,0.26373497602401136,-1.6284124146088976,0.17785224136796896,,0.40473266979290096,0.13533673782078337,0.6385168557900345,0.9383483335322623,"This breathing practice will reduce stress, calm the body and focus the mind, while also increasing energy. It is easy to begin this awareness by implementing five simple steps. This is perfect for short everyday relaxation before your exercise practice. Classically trained in the art of yoga in India and Canada, Anne-Marie Newland presents her own dynamic style of yoga known as Sun-Power Yoga."
s51,-0.4871000357653346,1.7067902494806344,0.26373497602401136,-1.6284124146088976,0.17785224136796896,,0.40473266979290096,0.13533673782078337,0.5218866030618196,0.9383483335322623,"This session is about the key to yoga - synchronized movement and breathing. Enjoying your experience is very important-don't push yourself to hard! This session is suitable for beginners of all levels of fitness and works every part of your body, offering variations for all movements. Guided by Anne-Marie Newland of Sun Power Yoga and Author of Sun Power Yoga Shala."
s52,-0.4871000357653346,1.7082234731602655,0.26373497602401136,-1.6284124146088976,0.17785224136796896,,0.5632824388966615,0.13533673782078337,0.4635714766977121,1.324086862459518,"This breathing practice will reduce stress, calm the body and focus the mind, while also increasing energy. Practice this for at least 5 minutes. If you did this each day you would notice stress levels dropping, sleep improve and your ability to focus as well as feeling a lot calmer!. Accompanying video Iao Valley on Maui."
s55,-0.4871000357653346,1.7021322725218333,0.1945118430045784,0.29211621223749573,0.17785224136796896,,0.5632824388966615,0.13533673782078337,-0.947654581313689,0.5526098046050066,An Indian politician takes up a decision to go on a 900-mile walking tour as a part of his election campaign. Yatra is an emotional tribute to the former Chief Minister of Andhra Pradesh Y. S. Rajasekhara Reddy.
s56,-0.4871000357653346,1.7014156606820179,0.1945118430045784,0.29211621223749573,0.17785224136796896,,0.5632824388966615,0.13533673782078337,-0.9593176065865104,0.5526098046050066,An Indian politician takes up a decision to go on a 900-mile walking tour as a part of his election campaign. Yatra is an emotional tribute to the former Chief Minister of Andhra Pradesh Y. S. Rajasekhara Reddy.
s60,-0.4871000357653346,1.6956827659634937,-1.871429039536557,1.3553156669354145,0.17785224136796896,,-0.38801617572590175,1.4047382233908385,-1.1925781120429404,0.9050950120730161,A man learns the danger of a new technology that allows people to transport their minds into a waiting body at their chosen destination when his body is taken over by a terrorist.
s61,-0.4871000357653346,1.694966154123678,-1.589832022690514,-1.5268682887568068,0.17785224136796896,,-1.339314790348465,1.4047382233908385,1.0467227403387869,1.3772921767943118,"A psychotic killer keeps a young girl trapped inside a hospital, having fixed her x-rays to make it look like she has a terminal illness, and brutally murders everyone she comes in contact with."
s63,-0.4871000357653346,1.6913830949246005,-0.38951633751859877,-0.4822157063606397,0.17785224136796896,,-0.018066714483793815,-0.49936400496424416,1.000070639247501,0.25332991147179107,"From the dawn of the sexual revolution comes the outrageous and true story of 1970s gay porn icon Jack Wrangler. Jack rose to become a major brand name in adult entertainment, as well as a hero to the newly liberated gay population, only to cross over to straight movies and fall in love with famous vocalist Margaret Whiting."
s69,-0.4871000357653346,1.688874953485246,1.5662051875935366,-1.1262558470389692,0.17785224136796896,,0.19333297765455357,-0.9753895620530149,0.5802017294259271,0.11366596134295713,"Over the course of five decades, Kenneth W. Rendell amassed the largest and most comprehensive private collection of original World War II memorabilia in the world. Narrated by Dan Aykroyd, World War II: Saving the Reality opens the doors to this private museum. Rendell provides a guided tour of the museum's 30 exhibits."
s71,-0.4871000357653346,1.687441729805615,-1.672496540762264,0.2749603553583753,0.17785224136796896,,-0.07091663751838066,0.9287126663020678,0.28862609760538965,1.2442788909573272,The circus comes to town with this performance at the traveling Spiegeltent from Wolrd Inferno Friendship Society.
s74,-0.4871000357653346,1.6867251179657996,1.5588124258147622,-1.2890046514868407,0.17785224136796896,,0.6161323619312483,1.2460630376945816,-1.1459260109516545,0.37969253301692657,"Diagnosed with a mental illness, a witty, introspective teen falls in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition."
s77,-0.4871000357653346,1.6838586706065375,-1.4883495655455201,0.2749603553583753,0.17785224136796896,,0.5632824388966615,0.13533673782078337,0.18365887014999616,1.1179162694121916,LittleBabyBum is proud to present a compilation with some of the most popular and educational nursery rhymes with Mia!
s78,-0.4871000357653346,1.6831420587667218,-1.4883495655455201,0.2749603553583753,0.17785224136796896,,0.5632824388966615,0.13533673782078337,0.19532189542281767,1.1179162694121916,Enjoy this educational and fun compilation of classic nursery rhymes with Jacus from Little Baby Bum!
s80,-0.4871000357653346,1.681350529167183,-1.507167504618764,1.4206933917990894,0.17785224136796896,,-1.1807650212447045,-0.6580391906605011,1.140026942521359,-1.6288080831215426,"Susan Sarandon and Kristy McNichol star in this powerful drama sent during World War II, when a group of U.S. Army nurses in the Philippines are captured and imprisoned by Japanese troops."
s81,-0.4871000357653346,1.6806339173273674,1.0325822010165484,-0.3380137742145199,0.17785224136796896,,-0.7579656369680097,1.4047382233908385,1.1866790436126449,0.7787323905278807,"A yacht captain, Jack Lynch, is accused of murdering his boss and raping the victim's wife, Christina Ford. Nothing is how it first appears. Jack seeks the help of veteran attorney Walter J. Hill to help prove his innocence."
s82,-0.4871000357653346,1.6792006936477364,-0.27795284158436695,1.6381554695371288,0.17785224136796896,,0.4575825928274878,-0.9753895620530149,-1.250893238407048,-0.28537389616799697,"A story about Nando, who's a dutiful son and breadwinner to his family, and Sabrina, a rich kid and one of the top models in the country. While both prepare for their biggest breaks, these two strangers wake up one day in an extraordinary circumstance, switching bodies with each other. Philippines Tagalog movie."
s83,-0.4871000357653346,1.6781257758880133,-0.38346771424505605,0.24714004690574773,0.17785224136796896,,-1.0750651751755307,1.2460630376945816,-1.1459260109516545,0.37969253301692657,"Twelve year old Wendell is a confirmed cynic, sent to his grandparents Vermont farm during World War II. His only desire is to steal enough money to run away, until his loving grandparents, and young Aunt Sybil involve him in their lives."
s91,-0.4871000357653346,1.6670182923708725,-1.470875764977508,0.40664314870081275,0.17785224136796896,,-0.8636654830371834,1.2460630376945816,-0.947654581313689,-1.555650775911201,"Will Parker loses the Americas Cup, the worlds biggest sailing prize, to the Australians and decides to form his own syndicate to win it back."
s92,-0.4871000357653346,1.6652267627713337,-0.8404748060238368,0.2749603553583753,0.17785224136796896,,0.3518827467583141,-0.9753895620530149,0.5102235777889981,0.31318589009843417,"One of the most powerful rulers in all of European history, William the Conqueror, is profiled in this documentary. From his rulership at age eight, to his commanding victory in the battle of Hastings, William reinvented the structure of European royalty. From the battlefield to the royal court, William set the stage for the continent's future. This is his story."
s93,-0.4871000357653346,1.664510150931518,-0.2026810852913913,-0.1469809895064769,0.17785224136796896,,0.5632824388966615,-0.9753895620530149,-1.0992739098603683,0.31318589009843417,"Soldier, banker, lawyer, professor; William Tecumseh Sherman was more than a Civil War General. Sherman voyaged the world, influenced the California Gold Rush, started banks and Louisiana State University. He advised and entertained presidents, and changed the dynamic of war. Later he set decades of policy in the American West. Few leaders have had such a contentious impact on America as Sherman."
s94,-0.4871000357653346,1.6641518450116104,-1.5595889063228006,1.7345992055062378,0.17785224136796896,,0.5632824388966615,-0.6580391906605011,0.556875678880284,-0.5979551178849111,"The Texas comedian returns with his third television one-hour special talking all things Christmas including traditions, the pitfalls of having family over, and finding the ultimate gift in this one-of-a-kind stand-up special."
s95,-0.4871000357653346,1.6637935390917027,-1.5595889063228006,1.7345992055062378,0.17785224136796896,,0.5632824388966615,-0.49936400496424416,0.60352777997157,-0.5247978106745694,"The middle aged, middle class, Texas comedian talks about life, being married, raising his five kids, and surviving in the middle of an America that is always changing."
s96,-0.4871000357653346,1.6648684568514258,-1.9312432030193678,0.8336848834486467,0.17785224136796896,,0.1404830546199667,0.13533673782078337,0.4402454261520691,0.22672725430439414,"From student to royal girlfriend and then to modern day princess, Kate Middleton has made a remarkable journey. In less than a decade, this normal girl from an ordinary background has won her prince charming and become the prospective Queen of England."
s97,-0.4871000357653346,1.663076927251887,-0.8619810221075441,-1.3766386231126178,0.17785224136796896,,0.6689822849658352,-0.6580391906605011,-1.250893238407048,-1.6288080831215426,"An unlikely friendship forms in the spectacular Alaskan wilderness, giving a runaway girl hope and sanctuary in America's last frontier."
s98,-0.4871000357653346,1.6623603154120716,-0.46814844007465367,1.581123837209242,0.17785224136796896,,-0.3351662526913149,-0.9753895620530149,1.140026942521359,-1.6288080831215426,"A female prison inmate is recruited into a special fire fighting program, only to find her expertise is needed sooner than expected"
s100,-0.4871000357653346,1.6612853976523483,-0.7416806258893063,-1.01636562865109,0.17785224136796896,,-0.8108155600025965,1.2460630376945816,-1.1925781120429404,0.04715931842446478,"Two brothers with the secret power of starting fires with their minds, reunite after years apart, only to find conflict with their differing lifestyles."
s103,-0.4871000357653346,1.6587772562129939,-1.81094280680113,0.9468208044893324,0.17785224136796896,,0.19333297765455357,-0.49936400496424416,-0.831024328585474,-2.0211972763406476,"Screen legends Richard Burton, Roger Moore and Richard Harris star as a team of aging mercenaries hired by a wealthy industrialist for one final mission: Recruit and train a squad of desperate commandos, parachute into an unstable African nation, snatch its deposed President from a maximum security army prison, escape via the military-controlled airport, and massacre anyone who gets in their way."
s104,-0.4871000357653346,1.6577023384532708,0.4855178293872432,0.2749603553583753,0.17785224136796896,,0.40473266979290096,-0.3406888192679873,1.0933748414300728,0.31318589009843417,"Nestled at the top of South America, Colombia is a dream for ecologists everywhere. Filmed at over 85 locations with 150 hours of footage, this ambitious natural history feature showcases 38 different species from 20 documented ecosystems. From jaguars in the shadows hunting their prey to the silver arowana fish mouth-brooding its young, this film reveals the wonder and majesty of Colombia."
s106,-0.4871000357653346,1.655552502933824,-0.9049934542749588,-0.6449645108085112,0.17785224136796896,,-0.1237665605529675,1.2460630376945816,1.1866790436126449,0.11366596134295713,"Winner of the 2005 Grand Jury Prize at the Sundance Film Festival, Eugene Jarecki's groundbreaking documentary dissects the political, economic and historic reasons behind our increasingly aggressive military strategy since the end of World War II."
s109,-0.4871000357653346,1.6537609733342853,-1.4695316264722762,0.2749603553583753,0.17785224136796896,,0.40473266979290096,0.13533673782078337,-0.87767642967676,0.7454790690686345,"How did a collection of 27 compositions, letters, and narratives come to change the course of history? This feature-length film explores often controversial questions and debates at the heart of modern biblical studies. Who were the people that drove the spread of this seminal Christian text and how do modern scholars interpret the texts and other artifacts at the heart of this mysterious history."
s110,-0.4871000357653346,1.6534026674143776,-0.6012181520925928,0.6180774929407826,0.17785224136796896,,0.5104325158620746,-0.9753895620530149,0.6151908052443915,0.11366596134295713,"In this surprising documentary, archaeologist and historian Neil Oliver examines the links between racism today in the Deep South and the Scots who first occupied it."
s112,-0.4871000357653346,1.6516111378148386,-0.2719042183108243,1.7151249895893985,0.17785224136796896,,0.08763313158537987,-0.9753895620530149,0.3935933250607831,-0.5247978106745694,"Money Shot finds Cummings riffing on a wide range of topics chiefly, the differences between men and women and how both tend to behave in relationships."
s114,-0.4871000357653346,1.6494613022953921,-0.06423481925252539,-1.7749327057927364,0.17785224136796896,,0.6689822849658352,-0.6580391906605011,-1.1925781120429404,-1.3893841686149702,"Great Patriotic War, early 1940s. After barely surviving a battle with a mysterious, ghostly-white Tiger tank, Red Army Sergeant Ivan Naydenov becomes obsessed with its destruction."
s115,-0.4871000357653346,1.6491029963754844,-2.000466336038801,-1.5685987514357482,0.17785224136796896,,0.5632824388966615,-0.6580391906605011,0.6851689568813205,0.19347393284514797,"Despite the progress many see in the US over the years, it' become increasingly clear that the deep roots of racism and white supremacy continue to run through our political, cultural, and religious institutions. White Savior explores the historic relationship between racism and American Christianity, the ongoing segregation of the church in the US, and the complexities of racial reconciliation."
s118,-0.4871000357653346,1.6394287365379747,-1.189278748131465,-0.07186615668438232,0.17785224136796896,,0.5104325158620746,1.2460630376945816,1.000070639247501,-1.5623014402030502,"Daring escapes, hilarious stunts and danger turn a Hollywood director's world upside down when he meets a band of street kids living in the slum. Inspired by true events and filled with laughter and faith, Where Love Found Me invites you to experience the adventures of street life and reimagine the meaning of family."
s119,-0.4871000357653346,1.643728407576868,1.789332179462,0.2749603553583753,0.17785224136796896,,0.5632824388966615,0.13533673782078337,-0.002949534215147777,-0.9903443111040159,"Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he explores the microwave, the espresso machine, the yule log and many more!"
s120,-0.4871000357653346,1.6433701016569602,1.789332179462,0.2749603553583753,0.17785224136796896,,0.5632824388966615,0.13533673782078337,-0.002949534215147777,-0.9903443111040159,"Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he encounters a magnet, tennis ball launcher, rocket, and many more!"
s121,-0.4871000357653346,1.6426534898171445,1.789332179462,0.2749603553583753,0.17785224136796896,,0.5632824388966615,0.13533673782078337,-0.002949534215147777,-0.9903443111040159,"Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he works his way around the bin, the light bulb, the iron, and many more!"
s122,-0.4871000357653346,1.6422951838972368,1.789332179462,0.2749603553583753,0.17785224136796896,,0.5632824388966615,0.13533673782078337,-0.002949534215147777,-0.9903443111040159,"Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he plays mini golf, plays in the pinball machine, falls into a birthday cake, and many more!"
s123,-0.4871000357653346,1.639070430618067,-1.847906615695002,-1.7253198223855506,0.17785224136796896,,0.5632824388966615,1.2460630376945816,-0.994306682404975,0.8186363762789761,"When the daughter of a white German mother and an African father meets a member of the Hitler Youth - compulsory for all Aryan boys in 1944 Germany, they must battle against the fates laid out before them during the most brutal of times."
s125,-0.4871000357653346,1.6379955128583437,1.0742504946787312,-1.205080054321414,0.17785224136796896,,0.5632824388966615,-0.6580391906605011,1.0700487908844298,0.37969253301692657,Images of a mother and daughter's relationship are intertwined between the mundane routine of work at a museum.
s126,-0.4871000357653346,1.6354873714189893,-1.8391697154109958,-0.27495440838856394,0.17785224136796896,,-0.018066714483793815,1.2460630376945816,1.1050378667028944,-0.7243177394300465,"Based on the award-winning novel, When Did You Last See Your Father? is an unflinching exploration of a father/son relationship, as Blake Morrison (Colin Firth) deals with his father Arthur's (Jim Broadbent) terminal illness and imminent death."
s127,-0.4871000357653346,1.637637206938436,-0.5246022572943854,-0.4956621887794097,0.17785224136796896,,0.5632824388966615,-0.9753895620530149,1.0817118161572514,0.37969253301692657,Janet and Michael are a young couple trying to balance their life and love with one another. When challenges come up that threaten that bond they have to figure out how to keep their love strong or let it go. They have to figure out what love is.
s128,-0.4871000357653346,1.5924906610300575,-0.6677530081015624,-0.5865418630579933,0.17785224136796896,,0.5104325158620746,0.13533673782078337,-1.2742192889526909,-0.28537389616799697,"Matias, a 10-year-old runs away from home in a huff and ends up getting on a bus, eventually he get lost, until he is found by Rogelio, a man who works as a clown restaurant."
s134,-0.4871000357653346,1.6272463352611106,-0.3619614981613487,-1.5226952424889126,0.17785224136796896,,-1.2336149442792912,-0.9753895620530149,-1.11093693513319,-1.9945946191732504,"A brother of a successful singer, who has become an alcoholic after 25 years in the business, kidnaps him in order to dry him out. They discover that his manager has cheated him out of 8 million dollars over the years, so they seek revenge."
s140,-0.4871000357653346,1.6233049701421254,0.04665660742909052,0.0009303170999932886,0.17785224136796896,,0.1404830546199667,-0.9753895620530149,-0.8193613033126526,-0.9038856753099759,"A group of kids are whisked away to a space colony on the dark side of the moon, an interstellar melting pot with a non-stop parade of alien creatures, jellyfish spaceships, and dragon trains, marking for a glorious and wondrous adventure."
s142,-0.4871000357653346,1.6218717464624943,-1.4715478342301238,-0.7432629340077955,0.17785224136796896,,0.3518827467583141,-0.9753895620530149,0.8017992096095354,0.31318589009843417,"Kutsher's Country Club is the last surviving Jewish resort in the Catskills. Exploring the full Dirty Dancing-era Catskills experience – and how it changed American pop culture in the comedy, sports and vacation industries – this award-winning documentary captures a last glimpse of a lost world as it disappears before our eyes."
s144,-0.4871000357653346,1.6186469931833243,-0.24770972521665355,-0.7664465243849852,0.17785224136796896,,0.19333297765455357,-0.6580391906605011,1.0467227403387869,0.6922737547338406,A look at the love affair between 1960s supermodel Jean Shrimpton and photographer David Bailey.
s145,-0.4871000357653346,1.61613885174397,0.16897321140517596,1.5087910352324103,0.17785224136796896,,0.19333297765455357,1.4047382233908385,-1.1225999604060115,0.5326578117294589,"In this Golden Globe nominated psychological thriller, Oscar winner Tilda Swinton plays the mother (Eva) of the evil Kevin (Ezra Miller). Eva contends with her clueless husband (John C. Reilly) and her son's malevolent ways, as the narrative builds to a chilling and unforgettable climax."
s148,-0.4871000357653346,1.6107642629453536,0.26373497602401136,0.2749603553583753,0.17785224136796896,,0.40473266979290096,0.13533673782078337,0.4052563503336046,0.31318589009843417,"Featuring uninterrupted ultra dark video of nighttime waterfalls accompanied by the natural sounds recorded on location This video helps create healthy sleep habits by reducing the blue-spectrum light waves-known to inhibit REM sleep. By following the five stages of sleep patterns, this calming video will help you relax into a deep sleep. Filmed on location in the Blue Ridge Mountains"
s149,-0.4871000357653346,1.5917740491902421,0.26373497602401136,0.2749603553583753,0.17785224136796896,,0.4575825928274878,0.13533673782078337,0.2769630723325681,0.11366596134295713,"This International Award-Winning short film features some of the planet's most spectacular glaciers, waterfalls, beaches and waterways. Destinations include, Iceland, Iguazu Falls, Atchafalaya Basin Louisiana, Lake Tahoe California, Black Canyon of the Gunnison Colorado, and Punta Cana, Dominican Republic. Screened at over 87 Film Festivals Worldwide. Music score Peter Simmer Wieland Reisssmann."
s151,-0.4871000357653346,1.6089727333458148,0.5171050842601883,0.2749603553583753,0.17785224136796896,,0.6161323619312483,0.13533673782078337,0.14866979433153168,1.1179162694121916,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!"
s152,-0.4871000357653346,1.6071812037462758,0.3054032696861943,0.24343067244539737,0.17785224136796896,,0.6689822849658352,-0.6580391906605011,-1.250893238407048,-0.28537389616799697,"In order to advance her career in the dynamic world of publicity in Mexico City, Raquel tries to reunite with her high school friend Cecy who has become the queen of social media. But unlike followers, friendships do not come instantly."
